delta_theta_quarter,R2_0.6666666666666666,R2_0.5,R2_0.25,R2_0.99,R2_0.75,R2_0.3333333333333333,R2_0.01,R2_1,R2_0.999,R2_0.001,R2_0.9
0.1479507562311826,30.04396313760453,21.115625309558503,10.023825784429748,57.817452713160925,35.42298345452922,13.534993105847152,0.3947937244416372,353906447236.9346,58.92814297152781,0.0394784271522644,47.98639834019122
0.1510986446616333,30.032678519453857,21.11276258802349,10.023584861264576,57.575993771486665,35.399651099835715,13.534364937093772,0.3947937107094972,348226242583.12146,58.66805248055691,0.0394784271385347,47.88342149914956
0.154246533092084,30.021206941077843,21.109845198307266,10.023339075961568,57.33930898471522,35.376005226640615,13.533724223045436,0.3947936966972078,342778100039.5205,58.41347429964696,0.0394784271245249,47.78072836195351
0.1573944215225347,30.009551110728346,21.10687347146063,10.023088441446196,57.107221592082645,35.35205412010176,13.53307100519818,0.3947936824053245,337548095915.2613,58.16418800154572,0.0394784271102356,47.6783501817196
0.1605423099529854,29.99771375214784,21.103847743511448,10.022832970890615,56.87956451151042,35.32780601687589,13.532405325806709,0.394793667834414,332523398574.38617,57.91998623257687,0.0394784270956672,47.57631569395117
0.1636901983834361,29.985697602902583,21.10076835536534,10.022572677712464,56.65617964898136,35.303269099371825,13.531727227878768,0.3947936529850545,327692163430.5707,57.68067369798016,0.0394784270808205,47.4746512786034
0.1668380868138868,29.97350541274269,21.09763565270558,10.022307575573688,56.43691726806826,35.27845149032025,13.531036755169447,0.3947936378578344,323043439829.2339,57.44606624384193,0.039478427065696,47.37338111329856
0.1699859752443375,29.961139941990627,21.0944499858924,10.02203767837931,56.221635413478666,35.25336124765674,13.530333952175363,0.3947936224533538,318567088276.0811,57.21599002478676,0.0394784270502942,47.27252731794066
0.1731338636747882,29.94860395995932,21.09121170986157,10.021763000276202,56.01019938319199,35.228006359713994,13.52961886412876,0.3947936067722234,314253706695.25977,56.99028074799156,0.0394784270346158,47.17211009101546
0.1762817521052389,29.93590024340121,21.087921184022512,10.02148355565184,55.80248124438528,35.202394740718496,13.528891536991589,0.3947935908150654,310094564588.4271,56.768782985273305,0.0394784270186615,47.07214783788926
0.1794296405356895,29.92303157498921,21.08457877215581,10.02119935913301,55.598359388885214,35.176534226586035,13.528152017449424,0.3947935745825122,306081544124.4435,56.55134954602384,0.0394784270024318,46.972657291438
0.1825775289661402,29.910000741830707,21.0811848423104,10.020910425584535,55.397718124356985,35.15043257101,13.527400352905378,0.3947935580752075,302207087323.23315,56.337840904644295,0.0394784269859274,46.87365362534944
0.1857254173965909,29.896810534015533,21.077739766700184,10.020616770107956,55.200447297855526,35.12409744183575,13.526636591473904,0.3947935412938061,298464148610.7801,56.12812467689111,0.0394784269691489,46.7751505604468
0.1888733058270416,29.88346374319853,21.074243921600512,10.0203184080402,55.00644194872786,35.09753641771398,13.525860781974508,0.3947935242389735,294846152118.6232,55.92207514020324,0.039478426952097,46.6771604643826
0.1920211942574923,29.869963161217672,21.07069768724424,10.020015354952248,54.81560198817607,35.070756985025454,13.525072973925443,0.3947935069113859,291346953183.4008,55.71957279365007,0.0394784269347725,46.57969444504853
0.195169082687943,29.85631157874826,21.0671014477176,10.019707626647753,54.62783190307159,35.043766535069174,13.524273217537292,0.3947934893117303,287960803572.2465,55.52050395363593,0.0394784269171758,46.48276243804088
0.1983169711183937,29.8425117839937,21.063455590855952,10.01939523916166,54.44304048186096,35.016572361505915,13.523461563706478,0.3947934714407048,284682320020.0518,55.32476038192976,0.0394784268993079,46.386373288512914
0.2014648595488444,29.828566561413425,21.05976050813936,10.01907820875882,54.26114056062309,34.98918165804849,13.522638064008747,0.3947934532990181,281506455716.35986,55.13223894296687,0.0394784268811694,46.29053482773497
0.2046127479792951,29.81447869048822,21.056016594588105,10.018756551932569,54.08204878753284,34.96160151639024,13.521802770692547,0.3947934348873895,278428474424.23914,54.94284128770066,0.0394784268627609,46.195253944671904
0.2077606364097458,29.800250944523373,21.05222424865824,10.018430285403266,53.90568540415918,34.93383892436289,13.520955736672372,0.3947934162065489,275443926951.98627,54.75647356157316,0.0394784268440833,46.10053665287495
0.2109085248401965,29.785886089489736,21.048383872137148,10.01809942611689,53.73197404217953,34.905900764314914,13.520097015522008,0.3947933972572375,272548629731.84045,54.57304613442936,0.0394784268251372,46.00638815297223
0.2140564132706472,29.771386882902924,21.044495870039185,10.017763991243534,53.56084153422896,34.877793811701494,13.519226661467776,0.3947933780402065,269738645288.81143,54.39247335042533,0.0394784268059235,45.912812891028565
0.2172043017010979,29.75675607274073,21.040560650501497,10.01742399817594,53.39221773772515,34.849524733877075,13.51834472938166,0.3947933585562178,267010264407.87085,54.21467329617979,0.0394784267864428,45.81981461303235
0.2203521901315486,29.74199639639864,21.03657862468002,10.017079464527995,53.22603537061861,34.82110008908158,13.517451274774416,0.3947933388060443,264359989829.66888,54.03956758559478,0.039478426766696,45.72739641575326
0.2235000785619993,29.727110579683576,21.03255020664568,10.016730408133226,53.06222985811568,34.79252632561148,13.516546353788616,0.3947933187904691,261784521324.0785,53.867081159927416,0.0394784267466838,45.63556079420207
0.22664796699245,29.712101335845496,21.02847581328093,10.016376847043244,52.90073918950878,34.76380978116676,13.515630023191628,0.3947932985102858,259280742007.61133,53.69714210183374,0.0394784267264071,45.54430968591047
0.2297958554229006,29.69697136464696,21.02435586417664,10.01601879952623,52.74150378432667,34.73495668236525,13.51470234036856,0.3947932779662987,256845705785.428,53.529681462228496,0.0394784267058666,45.45364451223654
0.2329437438533513,29.681723351470097,21.020190781529266,10.01565628406536,52.58446636708834,34.70597314441564,13.513763363315158,0.3947932571593223,254476625811.56573,53.36463309891565,0.0394784266850631,45.36356621688957
0.2360916322838021,29.66635996646096,21.01598099003852,10.015289319357228,52.42957185000691,34.6768651709407,13.512813150630649,0.3947932360901819,252170863872.3464,53.20193352604199,0.0394784266639975,45.27407530185598
0.2392395207142527,29.65088386371075,21.011726916805507,10.01491792431026,52.27676722304702,34.64763865394272,13.511851761510524,0.3947932147597129,249925920607.93707,53.04152177351387,0.0394784266426706,45.18517186089737
0.2423874091447034,29.6352976804736,21.00742899123136,10.014542118043114,52.12600145079095,34.61829937390266,13.510879255739312,0.3947931931687611,247739426495.8672,52.88333925559663,0.0394784266210833,45.09685561078098
0.2455352975751541,29.61960403642042,21.00308764491638,10.01416191988306,51.97722537561472,34.58885300000562,13.509895693683273,0.3947931713181827,245609133528.12048,52.727329647985805,0.0394784265992363,45.00912592039274
0.2486831860056048,29.60380553292845,20.99870331155981,10.013777349364348,51.830391626717486,34.559305090484656,13.508901136283097,0.3947931492088442,243532907520.3472,52.573438772703,0.0394784265771307,44.92198183787379
0.2518310744360555,29.58790475240584,20.994276426860253,10.013388426226571,51.68545453458592,34.5296610930755,13.507895645046512,0.3947931268416222,241508720997.8856,52.4216144902265,0.0394784265547672,44.83542211591182
0.2549789628665062,29.571904257650846,20.98980742841665,10.012995170413,51.542370050508914,34.49992634557525,13.5068792820409,0.3947931042174036,239534646608.74365,52.2718065983173,0.0394784265321467,44.74944523531085
0.2581268512969569,29.55580659124505,20.985296755630152,10.01259760206892,51.40109567079005,34.47010607649765,13.505852109885854,0.3947930813370858,237608851018.55945,52.12396673704828,0.0394784265092701,44.66404942695427
0.2612747397274076,29.53961427497996,20.98074484960649,10.012195741539946,51.261590365333184,34.44020540581864,13.504814191745703,0.3947930582015759,235729589246.8881,51.97804829958553,0.0394784264861384,44.57923269226878
0.2644226281578583,29.523329809316312,20.976152153059324,10.011789609370332,51.12381451030207,34.4102293458053,13.503765591322022,0.3947930348117914,233895199408.0407,51.83400634830864,0.0394784264627525,44.49499282228991
0.267570516588309,29.50695567287564,20.97151911021425,10.01137922630126,50.98772982457927,34.38018280192223,13.502706372846095,0.3947930111686595,232104097823.1574,51.691797535891375,0.0394784264391132,44.41132741542264
0.2707184050187597,29.49049432196307,20.966846166713736,10.01096461326913,50.853299309770016,34.35007057380918,13.50163660107136,0.3947929872731182,230354774473.2994,51.55138003099455,0.0394784264152215,44.32823389398505
0.2738662934492104,29.47394819012111,20.96213376952287,10.01054579140382,50.72048719351703,34.31989735632423,13.50055634126582,0.3947929631261148,228645788766.1204,51.41271344825151,0.0394784263910784,44.245709519616426
0.2770141818796611,29.457319687713262,20.957382366836026,10.010122782026958,50.58925887590955,34.28966774064709,13.499465659204432,0.3947929387286066,226975765591.17377,51.27575878225215,0.0394784263666849,44.16375140762626
0.2801620703101118,29.440611201537124,20.95259240798444,10.009695606650164,50.45958087878664,34.25938621543701,13.4983646211615,0.3947929140815614,225343391641.1548,51.14047834525438,0.0394784263420418,44.08235654035519
0.2833099587405625,29.42382509446596,20.94776434334473,10.009264286973297,50.331420797749296,34.22905716804051,13.497253293902986,0.3947928891859564,223747411978.3933,51.00683570837336,0.0394784263171502,44.00152177961428
0.2864578471710132,29.40696370511825,20.942898624248464,10.00882884488266,50.20474725670983,34.19868488574406,13.496131744678864,0.3947928640427788,222186626827.7301,50.87479564601818,0.039478426292011,43.92124387826448
0.2896057356014638,29.390029347554226,20.9379957028926,10.008389302449253,50.07952986481956,34.16827355706696,13.495000041215429,0.3947928386530255,220659888578.5561,50.74432408336297,0.0394784262666253,43.84151949099388
0.2927536240319145,29.37302431099882,20.933056032251056,10.00794568192696,49.95573917562714,34.137827273090394,13.493858251707596,0.3947928130177034,219166098980.266,50.61538804665595,0.0394784262409941,43.76234518434678
0.2959015124623653,29.35595085959024,20.928080065987302,10.007498005750756,49.83334664833032,34.107350028818274,13.492706444811152,0.394792787137829,217704206516.7266,50.48795561618418,0.0394784262151183,43.68371744605446
0.2990494008928159,29.33881123215329,20.923068258368,10.007046296534888,49.71232461099432,34.07684572456601,13.49154468963508,0.3947927610144285,216273203946.56824,50.36199588172573,0.039478426188999,43.60563269371464
0.3021972893232666,29.32160764199689,20.918021064177733,10.006590577071066,49.59264622561789,34.04631816737366,13.49037305573376,0.3947927346485377,214872125997.20755,50.23747890033287,0.0394784261626373,43.52808728286306
0.3053451777537173,29.304342276734843,20.912938938634888,10.006130870326636,49.47428545493723,34.01577107243981,13.489191613099258,0.3947927080412022,213500047201.5088,50.11437565630154,0.0394784261360341,43.45107751447808
0.308493066184168,29.28701729812912,20.907822337308605,10.00566719944274,49.35721703086507,33.9852080645729,13.488000432153555,0.3947926811934769,212156079866.89285,49.99265802319268,0.0394784261091906,43.37459964195589
0.3116409546146187,29.26963484195513,20.9026717160369,10.005199587732475,49.24141642446929,33.95463267965697,13.486799583740778,0.3947926541064266,210839372167.53305,49.87229872778028,0.0394784260821077,43.298649877591984
0.3147888430450694,29.252197017887887,20.89748753084595,10.004728058679046,49.12685981740204,33.924048366128844,13.48558913911944,0.3947926267811251,209549106351.01672,49.75327131581034,0.0394784260547867,43.22322439860172
0.3179367314755201,29.234705909408632,20.89227023787054,10.004252635933891,49.01352407469586,33.893458486464034,13.484369169954665,0.3947925992186563,208284497051.5433,49.63555011946235,0.0394784260272284,43.14831935271068
0.3210846199059708,29.217163573730943,20.887020293275704,10.003773343314842,48.90138671884969,33.862866318668765,13.483139748310416,0.3947925714201126,207044789702.34543,49.51911022641301,0.0394784259994342,43.07393086334366
0.3242325083364215,29.199572041745853,20.88173815317955,10.00329020480423,48.79042590513142,33.832275057775746,13.481900946641726,0.3947925433865967,205829259040.59067,49.40392745040819,0.0394784259714049,43.00005503443882
0.3273803967668722,29.181933317985006,20.87642427357733,10.00280324454701,48.68062039802982,33.80168781734136,13.480652837786923,0.3947925151192201,204637207698.53867,49.28997830325582,0.0394784259431419,42.92668795491223
0.3305282851973229,29.16424938060137,20.8710791102667,10.002312486848894,48.57194954879181,33.77110763094238,13.479395494959874,0.3947924866191035,203467964875.2037,49.177239968158304,0.0394784259146461,42.85382570279568
0.3336761736277736,29.146522181366592,20.865703118774217,10.001817956174424,48.46439327398602,33.74053745366991,13.4781289917422,0.3947924578873771,202320885083.2064,49.065690274308,0.0394784258859187,42.78146434907001
0.3368240620582243,29.128753645684544,20.86029675428309,10.001319677145114,48.35793203503653,33.70998016361911,13.476853402075562,0.3947924289251803,201195346965.89484,48.95530767267498,0.0394784258569608,42.70959996121371
0.339971950488675,29.110945672620247,20.85486047156219,10.000817674537515,48.25254681867518,33.67943856337276,13.475568800253864,0.3947923997336613,200090752180.18185,48.846071212920286,0.0394784258277737,42.63822860648603
0.3431198389191257,29.09310013494348,20.849394724896246,10.000311973281333,48.14821911826271,33.648915381477195,13.474275260915563,0.3947923703139777,199006524340.8772,48.737960521372536,0.0394784257983584,42.5673463549621
0.3462677273495764,29.07521887918652,20.843899968017386,9.999802598457483,48.04493091593356,33.618413273909205,13.472972859035917,0.394792340667296,197942108022.601,48.63095578000981,0.0394784257687161,42.4969492823366
0.349415615780027,29.05730372571545,20.83837665403791,9.999289575296212,47.94266466552073,33.58793482553253,13.47166166991925,0.3947923107947917,196896967815.6499,48.525037706391885,0.039478425738848,42.42703347251143
0.3525635042104778,29.0393564688141,20.83282523538432,9.998772929175145,47.84140327622017,33.55748255154271,13.470341769191307,0.3947922806976496,195870587432.4384,48.42018753449212,0.0394784257087553,42.35759501998143
0.3557113926409284,29.02137887678043,20.827246163732624,9.998252685617366,47.74113009695698,33.527058898899334,13.469013232791523,0.3947922503770627,194862468861.3895,48.31638699638062,0.0394784256784392,42.28863003203211
0.3588592810713791,29.003372692034468,20.82163988994494,9.997728870289496,47.64182890141713,33.49666624774437,13.467676136965364,0.3947922198342333,193872131565.3545,48.21361830471406,0.0394784256479008,42.22013463076128
0.3620071695018299,28.98533963123733,20.816006864007345,9.997201508999751,47.54348387371135,33.46630691280602,13.46633055825668,0.3947921890703728,192899111721.85617,48.11186413598952,0.0394784256171414,42.1521049549368
0.3651550579322805,28.967281385420737,20.81034753496902,9.996670627696014,47.44607959463922,33.435983144787,13.46497657350008,0.3947921580867007,191942961502.6288,48.01110761452309,0.0394784255861622,42.08453716170106
0.3683029463627312,28.949199620126564,20.804662350882666,9.996136252463874,47.34960102852366,33.405697131736524,13.463614259813298,0.3947921268844456,191003248390.1052,47.9113322971156,0.0394784255549645,42.01742742813259
0.3714508347931819,28.93109597555569,20.798951758746178,9.995598409524703,47.25403351058769,33.37545100040553,13.46224369458962,0.394792095464845,190079554528.6587,47.81252215837035,0.0394784255235494,41.95077195267413
0.3745987232236326,28.91297206672592,20.79321620444565,9.99505712523371,47.15936273484683,33.345246817584226,13.460864955490308,0.3947920638291442,189171476108.55527,47.71466157663027,0.0394784254919182,41.88456695643632
0.3777466116540833,28.894829483638112,20.78745613269957,9.99451242607797,47.06557474249208,33.31508659142165,13.459478120437067,0.3947920319785979,188278622780.7088,47.61773532050288,0.0394784254600721,41.81880868438516
0.380894500084534,28.876669791450468,20.78167198700437,9.993964338674502,46.97265591073975,33.28497227272672,13.458083267604518,0.3947919999144691,187400617100.4553,47.52172853594412,0.0394784254280125,41.753493406421065
0.3840423885149847,28.85849453066001,20.775864209581123,9.993412889768296,46.88059294212615,33.25490575625038,13.456680475412703,0.394791967638029,186537093998.6847,47.426626733873405,0.0394784253957406,41.688617418356834
0.3871902769454354,28.840305217291235,20.77003324132366,9.99285810623037,46.78937285422546,33.22488888194836,13.455269822519623,0.3947919351505574,185687700278.76883,47.33241577829376,0.0394784253632577,41.62417704280131
0.3903381653758861,28.822103343091182,20.76417952174781,9.992300015055816,46.69898296977152,33.1949234362245,13.45385138781382,0.3947919024533424,184852094137.83304,47.23908187489268,0.039478425330565,41.56016862995509
0.3934860538063368,28.80389037573071,20.758303488941937,9.991738643361824,46.609410907164,33.16501115315418,13.452425250406945,0.3947918695476807,184029944711.00644,47.14661156010045,0.0394784252976639,41.49658855832427
0.3966339422367875,28.785667759011343,20.752405579518737,9.991174018385763,46.52064457134171,33.13515371568772,13.450991489626404,0.3947918364348768,183220931637.3739,47.05499169058398,0.0394784252645556,41.4334332353576
0.3997818306672381,28.767436913077525,20.746486228568244,9.99060616748318,46.43267214500583,33.10535275683368,13.449550185008004,0.3947918031162437,182424744646.43555,46.96420943315572,0.0394784252312416,41.37069909801275
0.4029297190976889,28.74919923463368,20.74054586961209,9.990035118125874,46.34548208017712,33.07560986082174,13.448101416288662,0.3947917695931025,181641083163.9496,46.87425225507792,0.039478425197723,41.30838261325572
0.4060776075281396,28.73095609716586,20.73458493455897,9.989460897899924,46.2590630900721,33.045926564245406,13.446645263399114,0.3947917358667823,180869655936.1089,46.785107914743904,0.0394784251640012,41.246480278498936
0.4092254959585902,28.71270885116747,20.728603853661312,9.988883534503737,46.1734041412837,33.01630435718406,13.445181806456684,0.3947917019386206,180110180671.06287,46.69676445271878,0.0394784251300776,41.18498862198143
0.412373384389041,28.69445882436896,20.722603055473183,9.988303055746076,46.088494446252994,32.98674468430485,13.443711125758078,0.3947916678099624,179362383696.8589,46.6092101831232,0.0394784250959535,41.12390420309556
0.4155212728194916,28.67620732197077,20.716582966809383,9.987719489544126,46.00432345601881,32.957248945943974,13.442233301772228,0.394791633482161,178625999634.93045,46.52243368534441,0.0394784250616303,41.063223612664
0.4186691612499423,28.65795562687967,20.710544012705693,9.987132863921524,45.92088085323333,32.9278184991677,13.44074841513316,0.3947915989565775,177900771088.31668,46.43642379605976,0.0394784250271093,41.00294347317014
0.421817049680393,28.63970499994776,20.70448661638033,9.986543207006402,45.83815654543186,32.89845465881313,13.439256546632906,0.3947915642345809,177186448343.8413,46.35116960155887,0.0394784249923919,40.94306043894558
0.4249649381108437,28.62145668021409,20.69841119919658,9.985950547029445,45.75614065854582,32.8691586985087,13.437757777214468,0.3947915293175477,176482789087.52835,46.266660430350605,0.0394784249574794,40.88357119631749
0.4281128265412944,28.6032118851486,20.692318180626533,9.985354912321924,45.67482353064836,32.83993185167474,13.436252187964786,0.3947914942068626,175789558132.57294,46.182885846043,0.0394784249223733,40.82447246371881
0.4312607149717451,28.584971810897905,20.686207978216025,9.984756331313758,45.59419570592296,32.81077531250399,13.434739860107811,0.3947914589039176,175106527159.22607,46.09983564048339,0.0394784248870749,40.76576099176391
0.4344086034021958,28.566737632532952,20.680081007550665,9.984154832531562,45.51424792884514,32.78169023692239,13.433220874997566,0.3947914234101125,174433474465.98816,46.01749982714789,0.0394784248515856,40.70743356329223
0.4375564918326465,28.54851050429805,20.67393768222299,9.983550444596698,45.43497113856873,32.75267774353033,13.43169531411126,0.3947913877268544,173770184731.5432,45.935868634769285,0.0394784248159069,40.649486993382354
0.4407043802630972,28.530291559861187,20.66777841380077,9.982943196223337,45.35635646350773,32.72373891452443,13.430163259042471,0.3947913518555584,173116448786.89532,45.8549325011929,0.0394784247800402,40.5919181293384
0.4438522686935479,28.5120819125653,20.66160361179637,9.98233311621651,45.27839521610597,32.694874796600125,13.428624791494352,0.3947913157976465,172472063397.20123,45.774682067451096,0.0394784247439868,40.53472385065118
0.4470001571239986,28.49388265568041,20.655413683637125,9.98172023347018,45.20107888778661,32.66608640183532,13.4270799932729,0.3947912795545487,171836831052.82208,45.69510817204675,0.0394784247077483,40.477901068935765
0.4501480455544493,28.47569486265622,20.64920903463699,9.981104576965304,45.12439914407417,32.637374708555186,13.425528946280242,0.3947912431277017,171210559769.14157,45.61620184543707,0.039478424671326,40.42144672784728
0.4532959339849,28.457519587375195,20.64299006796901,9.98048617576789,45.04834781988218,32.60874066217852,13.423971732508004,0.3947912065185499,170593062894.72504,45.53795430470949,0.0394784246347213,40.365357802976725
0.4564438224153507,28.439357864405743,20.636757184638988,9.97986505902709,44.97291691495941,32.58018517604575,13.422408434030707,0.3947911697285447,169984158927.41702,45.46035694844148,0.0394784245979359,40.30963130172835
0.4595917108458013,28.42121070925545,20.630510783460128,9.979241255973252,44.898098589488825,32.55170913222898,13.420839132999234,0.3947911327591448,169383671337.99655,45.38340135173671,0.039478424560971,40.25426426317998
0.4627395992762521,28.40307911862412,20.624251261028697,9.978614795916023,44.82388515983265,32.52331338232413,13.41926391163429,0.3947910956118163,168791428401.02975,45.30707926143053,0.0394784245238281,40.19925375792775
0.4658874877067027,28.38496407065644,20.61797901170069,9.97798570824242,44.750269094418144,32.49499874822577,13.417682852220006,0.3947910582880316,168207263032.5802,45.23138259145767,0.0394784244865089,40.14459688791651
0.4690353761371534,28.3668665251943,20.611694427569496,9.977354022414913,44.67724300975839,32.46676602288445,13.416096037097482,0.3947910207892708,167631012634.45435,45.15630341837573,0.0394784244490146,40.09029078625704
0.4721832645676042,28.34878742402828,20.6053978984445,9.976719767969527,44.604799666602645,32.43861597104733,13.414503548658493,0.3947909831170205,167062518944.6767,45.081833977038144,0.0394784244113468,40.036332617031405
0.4753311529980548,28.33072769114846,20.59908981183072,9.976082974513936,44.53293196621159,32.41054932998188,13.412905469339153,0.3947909452727745,166501627893.90717,45.00796665641074,0.039478424373507,39.9827195750872
0.4784790414285055,28.3126882329944,20.59277055290927,9.975443671725571,44.4616329467524,32.38256681018328,13.411301881613696,0.394790907258033,165948189467.52542,44.93469399552605,0.0394784243354967,39.92944888582192
0.4816269298589562,28.294669938703898,20.58644050451888,9.97480188934971,44.39089577980901,32.35466909606574,13.409692867988278,0.3947908690743035,165402057573.12424,44.86200867957024,0.0394784242973175,39.87651780495828
0.4847748182894069,28.276673680360773,20.580100047138263,9.974157657197614,44.32071376700329,32.32685684663778,13.40807851099484,0.3947908307230996,164863089913.16498,44.78990353609714,0.0394784242589707,39.82392361831128
0.4879227067198576,28.258700313241253,20.57374955886936,9.973511005144625,44.25108033672305,32.29913069616212,13.406458893185022,0.3947907922059421,164331147862.5631,44.718371531364696,0.039478424220458,39.77166364154805
0.4910705951503083,28.24075067605911,20.56738941542153,9.9728619631283,44.181989040952445,32.2714912548002,13.40483409712414,0.3947907535243581,163806096350.98114,44.64740576678901,0.0394784241817808,39.71973521994083
0.494218483580759,28.222825591209247,20.56101999009658,9.972210561146536,44.11343355220146,32.24393910924166,13.403204205385208,0.3947907146798811,163287803749.62082,44.57699947551146,0.0394784241429407,39.66813572811423
0.4973663720112097,28.20492586500975,20.55464165377465,9.971556829255714,44.04540766053033,32.2164748233192,13.401569300543033,0.3947906756740511,162776141762.31403,44.50714601907466,0.0394784241039392,39.61686256978711
0.5005142604416604,28.18705228794231,20.54825477490096,9.970900797568824,43.977905270665765,32.189098938608936,13.39992946516833,0.3947906365084148,162270985320.723,44.43783888420306,0.0394784240647779,39.56591317750978
0.5036621488721111,28.169205634890933,20.54185971947332,9.97024249625363,43.91092039920529,32.16181197501652,13.39828478182194,0.3947905971845249,161772212483.4712,44.3690716796843,0.0394784240254584,39.515285012397214
0.5068100373025618,28.151386665378784,20.53545685103056,9.96958195553081,43.84444717190674,32.1346144313496,13.396635333049058,0.3947905577039405,161279704339.0329,44.3008381333476,0.0394784239859821,39.46497556385859
0.5099579257330125,28.13359612380328,20.52904653064165,9.968919205672126,43.77847982105968,32.10750678587639,13.394981201373556,0.3947905180682269,160793344912.21973,44.23313208913543,0.0394784239463507,39.41498234932377
0.5131058141634631,28.1158347396691,20.522629116895672,9.968254276998596,43.71301268293574,32.08048949687118,13.393322469292354,0.3947904782789556,160313021074.1092,44.16594750426523,0.0394784239065657,39.36530291396731
0.5162537025939139,28.098103227819365,20.5162049658925,9.96758719987865,43.6480401953153,32.05356300314661,13.391659219269808,0.394790438337704,159838622455.2685,44.09927844647769,0.0394784238666288,39.31593483043011
0.5194015910243646,28.0804022886646,20.509774431234284,9.966918004726336,43.583556895087455,32.02672772457322,13.389991533732232,0.3947903982460556,159370041362.134,44.03311909136852,0.0394784238265414,39.2668756985394
0.5225494794548152,28.06273260840975,20.503337864017645,9.966246721999482,43.519557415920886,31.99998406258654,13.388319495062404,0.3947903580056001,158907172696.41315,43.9674637198007,0.0394784237863051,39.21812314502737
0.525697367885266,28.04509485927893,20.496895612826616,9.96557338219792,43.45603648600313,31.973332400681787,13.38664318559418,0.3947903176179328,158449913877.38184,43.90230671539431,0.0394784237459217,39.16967482324862
0.5288452563157167,28.02748969973806,20.49044802372623,9.964898015861673,43.39298892584579,31.946773104896742,13.384962687607135,0.3947902770846547,157998164766.95734,43.83764256209109,0.0394784237053926,39.12152841289697
0.5319931447461673,28.00991777471524,20.48399544025688,9.964220653569168,43.33040964615336,31.92030652428276,13.38327808332129,0.3947902364073732,157551827597.43088,43.77346584179112,0.0394784236647195,39.07368161972185
0.535141033176618,27.992379715818835,20.47753820342928,9.96354132593546,43.26829364575355,31.89393299136436,13.38158945489187,0.3947901955877007,157110806901.75125,43.70977123205918,0.039478423623904,39.02613217524449
0.5382889216070688,27.97487614155333,20.47107665172017,9.962860063610462,43.20663600958705,31.867652822587605,13.379896884404149,0.3947901546272557,156675009446.25418,43.646553503898126,0.0394784235829476,38.97887783647423
0.5414368100375194,27.957407657532816,20.46461112106862,9.962176897277168,43.14543190675441,31.84146631875745,13.378200453868326,0.3947901135276619,156244344165.73898,43.58380751958704,0.0394784235418521,38.93191638562521
0.5445846984679701,27.93997485669209,20.45814194487293,9.961491857649916,43.084676588618414,31.81537376546441,13.37650024521448,0.394790072290549,155818722100.79602,43.52152823058203,0.0394784235006191,38.88524562983361
0.5477325868984209,27.922578319495457,20.451669453988263,9.960804975472618,43.02436538696002,31.7893754335007,13.374796340287585,0.3947900309175517,155398056337.29614,43.45971067547725,0.0394784234592502,38.83886340087565
0.5508804753288715,27.90521861414311,20.445193976724788,9.960116281517042,42.964493712185806,31.763471579266103,13.373088820842575,0.3947899894103104,154982261947.95438,43.39834997802439,0.0394784234177469,38.792767554886574
0.5540283637593222,27.887896296775068,20.438715838846445,9.95942580658107,42.90505705158551,31.737662445163867,13.371377768539476,0.3947899477704705,154571255935.88553,43.33744134520823,0.0394784233761111,38.746955972080734
0.5571762521897728,27.870611911672743,20.4322353635703,9.958733581486973,42.84605096763786,31.71194825998677,13.369663264938564,0.394789905999683,154164957180.0736,43.27698006537688,0.0394784233343443,38.70142655647305
0.5603241406202236,27.85336599145804,20.42575287156646,9.958039637079708,42.78747109636308,31.686329239293592,13.367945391495669,0.3947898640996038,153763286382.67938,43.216961506424376,0.0394784232924482,38.6561772356018
0.5634720290506743,27.83615905729004,20.41926868095853,9.957344004225206,42.72931314572053,31.660805585776288,13.366224229557428,0.3947898220718941,153366166018.11353,43.15738111402405,0.0394784232504244,38.61120596025315
0.566619917481125,27.818991619059165,20.41278310732462,9.956646713808682,42.67157289405018,31.63537748961797,13.364499860356698,0.39478977991822,152973520283.80807,43.098234409911214,0.0394784232082746,38.56651070418721
0.5697678059115757,27.80186417557901,20.406296463698865,9.955947796732948,42.61424618855614,31.610045128842,13.36277236500795,0.3947897376402529,152585275052.61917,43.03951699021305,0.0394784231660005,38.52208946386605
0.5729156943420264,27.78477721477562,20.399809060573475,9.955247283916735,42.55732894383125,31.58480866965237,13.361041824502763,0.3947896952396688,152201357826.79974,42.98122452382461,0.0394784231236038,38.4779402581836
0.576063582772477,27.76773121387432,20.39332120590125,9.954545206293028,42.500817140421205,31.559668266765577,13.359308319705388,0.3947896527181484,151821697693.48022,42.92335275082905,0.0394784230810861,38.43406112819756
0.5792114712029277,27.750726639584133,20.38683320509866,9.9538415948074,42.444706823427,31.53462406373412,13.35757193134834,0.3947896100773778,151446225281.60184,42.86589748096096,0.0394784230384491,38.390450136863386
0.5823593596333785,27.733763948279734,20.38034536104925,9.953136480416385,42.38899410114444,31.509676193262013,13.355832740028072,0.3947895673190473,151074872720.24615,42.80885459211111,0.0394784229956945,38.34710536877055
0.5855072480638291,27.71684358618089,20.37385797410768,9.952429894085814,42.33367514373963,31.48482477751225,13.354090826200691,0.3947895244448521,150707573598.30948,42.75222002887149,0.039478422952824,38.30402492988101
0.5886551364942798,27.699965989529566,20.36737134210409,9.95172186678921,42.27874618195917,31.460069928406643,13.352346270177762,0.394789481456492,150344262925.46997,42.69598980111918,0.0394784229098394,38.26120694726991
